EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
920510,MIAMI-DADE CO.,NORTH MIAMI,09/24/2020,2030,Flood, , ,0,0,0,0,FL,EST-5, ,152831,C,86,MFL,0,0,NWS Employee,Heavy Rain, , ,2,NE,2,NNW,BAY HARBOR IS,09/24/2020,2330,25.8939,-80.161,25.8941,-80.157,"An NWS employee reported 3 of 4 lanes impassable on NE 123rd Street, between North Bayshore Drive and Sans Souci Boulevard, due to street flooding caused by rounds of showers and storms. Water to around 1 foot deep in neighboring parking lots and some side streets. Water several inches deep on portions of northbound Biscayne Boulevard after the intersection with NE 123rd Street.","Atlantic surface high pressure, a mid-level trough pushing across the eastern United States, and a retreating warm front were the main features in play across South Florida. Increasing moisture ahead of a warm front that pushed northward allowed for efficient rainfall processes which led to flooding across portions of Miami-Dade County.",145
920512,MIAMI-DADE CO.,MIAMI,09/26/2020,1330,Flood, , ,0,0,0,0,FL,EST-5, ,152832,C,86,MFL,0,0,Law Enforcement,Heavy Rain, , ,2,NNE,2,SSW,LEMON CITY,09/26/2020,1530,25.7946,-80.1939,25.7946,-80.1873,"Law enforcement reported flooding along NE 15th Street between Bayshore Drive and Biscayne Boulevard just north of downtown Miami. The flooding was caused by a cluster of heavy showers and storms with nearby rainfall measurements around 2 inches an hour.","Atlantic surface high pressure and elongated high pressure aloft at the mid-levels allowed for light southerly to southwesterly flow to prevail which allowed outflow boundaries to play a large part in convective focus. This allowed for training of heavy showers and storms which led to flooding across portions of Miami-Dade County.",146
920520,COASTAL MIAMI-DADE COUNTY (ZONE), ,09/29/2020,1930,Coastal Flood, , ,0,0,0,0,FL,EST-5, ,152834,Z,173,MFL,0,0,NWS Employee, , , , , , , , ,09/29/2020,2130, , , , ,"An NWS employee reported water on portions of roadways, drives, and walks around times of high tide. Locations include Alton Road between North Bay Road and Pine Tree Drive and Collins Avenue between West 63rd Street and West 41st Street.","As the full moon approached, spring tides made a return to coastal areas, with an increasing potential in coastal tidal flooding along east coast areas. This was further enhanced by a strong easterly wind component.",147
919855,MIAMI-DADE CO.,MIAMI SPGS,10/02/2020,1230,Flash Flood, , ,0,0,0,0,FL,EST-5, ,152708,C,86,MFL,0,0,Broadcast Media,Heavy Rain, , ,1,ESE,1,SE,MIAMI SPGS,10/05/2020,1600,25.81,-80.26,25.8109,-80.2724,"Multiple reports from broadcast media of flooding southeast of Miami International Airport. Several vehicles appeared to be stalled on the roadside and temporarily unable to pass, along with the intersection of northwest 41st street and northwest 37th ave under water. Additionally, FDOT reported the two right lanes on SR-836 east beyond Lejeune Road were blocked due to the flooding. Public reported a rain gauge in the area had received 5 inches of rainfall in one hour.","Deep tropical moisture and a stalled boundary draped across the region worked together to bring wet and unsettled weather to South Florida. Repeated rounds of heavy rainfall over already saturated soils resulted in flooding across portions of Miami-Dade.",148
919857,MIAMI-DADE CO.,MIAMI NEW TAMIAMI AR,10/02/2020,1330,Flash Flood, , ,0,0,0,0,FL,EST-5, ,152708,C,86,MFL,0,0,Broadcast Media,Heavy Rain, , ,1,ENE,1,ENE,MIAMI NEW TAMIAMI AR,10/02/2020,1700,25.66,-80.41,25.6595,-80.4124,"A video retweeted by WPLG shows flooding in the Crossings neighborhood of West Kendall along SW 134th Avenue. There are several cars seen passing through, with others stranded along the side of the road. Several rain gauges in the area measured almost 5 inches of rain, most of which fell in about 2 hours between 1:30 PM and 3:30 PM.","Deep tropical moisture and a stalled boundary draped across the region worked together to bring wet and unsettled weather to South Florida. Repeated rounds of heavy rainfall over already saturated soils resulted in flooding across portions of Miami-Dade.",149
919893,COASTAL MIAMI-DADE COUNTY (ZONE), ,10/19/2020,1000,Coastal Flood, , ,0,0,0,0,FL,EST-5, ,152715,Z,173,MFL,0,0,Newspaper, , , , , , , , ,10/19/2020,1200, , , , ,"Pictures and video received via Twitter from the Miami Herald show street flooding at 82nd Street and Crespi Boulevard in Miami Beach. Flooding mainly from high tide in addition to recent rainfall.","The high October astronomical tides, King tides resulted in coastal flooding along portions Atlantic Coast of South Florida during high tide.",150
924914,MIAMI-DADE CO.,PALM SPGS NORTH,11/08/2020,1000,Flash Flood, , ,0,0,0,0,FL,EST-5, ,153627,C,86,MFL,0,0,Broadcast Media,Heavy Rain / Tropical System, , ,2,NNE,2,NW,PALM SPGS NORTH,11/09/2020,2000,25.96,-80.3,25.9548,-80.3406,"Multiple reports of significant flooding received from the broadcast media, trained spotters, law enforcement, and NWS employees were received over the course of a day. Reports of significant street flooding and major, damaging rainfall in northern parts of the county, primarily in Miami Lakes, Country Club, Hialeah, Opa-Locka, and Miami Gardens where streets were impassable in many areas. Major flooding and impassable streets also occurred in downtown Miami and Brickell. Water entered structures in some of these areas, including Hialeah and Miami Gardens. Minor flooding was widespread county-wide. A number of stalled vehicles were reported as well. Rainfall amounts of 4 to almost 14 inches were measured across Miami-Dade County, with a little over 14 inches in Miramar, 8 to 10 inches near Hard Rock Stadium, and 5 to 9 inches in downtown Miami and Brickell.","A tropical wave, turned tropical depression, moving westward across the western Caribbean Sea abruptly formed into an intense Category 4 hurricane before making landfall over western Nicaragua on November 3rd, with a minimum central pressure of 923 mb just before landfall, and a minimum central pressure of 940 mb at landfall. Eta then weakened into a Tropical Depression as it moved across Central America and before it re-entered the western Caribbean Sea. Eta maintained Tropical Depression status for a few days before restrengthening into a Tropical Storm on November 7th, just west of the Cayman Islands. Tropical Storm Eta continued moving northward while intensifying into a strong Tropical Storm just before making landfall over Cuba early morning on November 8th. Tropical Storm Eta then began to move northwestward and towards FL on November 8th, with the center passing about 70 to 80 miles southwest of Miami, Florida and about 100 to 110 miles southeast of Naples, Florida. Strong Tropical Storm Eta made landfall on Lower Matecumbe Key in the Florida Keys with maximum winds estimated to be near 65 mph and a minimum central pressure of 991 mb. ||As Tropical Storm Eta continues to move westward into the Gulf of Mexico, it maintained Tropical Storm intensity. The lowest surface pressure recorded over South Florida was 1001.3 mb at Homestead Air Reserve with maximum sustained winds of 61 mph over land at Cache, located in west/central Miami-Dade County, during the early morning hours on November 9th. Recorded Tropical Storm force wind gusts were measured across South Florida ranging from 45 to 70 mph. Tropical Storm Eta then meandered offshore southwest Florida the next couple of days before making landfall yet again near Cedar Key, Florida on November 12th.||Although the effects from Tropical Storm Eta were generally minor for wind and more significant for rainfall/flooding for South Florida, wind gusts of tropical storm force were measured across much of Palm Beach, Broward, Miami-Dade, and Collier counties. Rainfall flooding impacts were significant across South Florida, with around 4 to almost 21 inches across portions of Broward County, around 4 to almost 14 inches across portions of Miami-Dade County, and around 4 to almost 7 inches across portions of Collier and Palm Beach County. Almost  294,000 customers lost power during the event, most of them split between Miami-Dade, Broward, and Palm Beach counties. A peak storm surge of 3.39 feet was observed at Naples Pier, 2.26 feet at Virginia Key, and 1.95 feet at Port Everglades.",151
924905,INLAND MIAMI-DADE (ZONE), ,11/08/2020,1700,Tropical Storm, , ,0,0,0,0,FL,EST-5, ,153627,Z,73,MFL,0,0,Mesonet, , , , , , , , ,11/09/2020,600, , , , ,"As TS Eta moved westward across the Florida Keys, rain bands produced maximum sustained winds generally between 30-40 mph across inland Miami-Dade County. A rain band moved across inland Miami-Dade County during the early morning hours of November 9th, with peak wind gusts of 61 mph/53 knots measured by the RAWS mesonet site at Cache (LPIF1) at 12:23 AM EST on November 9th. Additional wind gusts recorded of 52 mph/45 knots measured by the ASOS at Tamiami Airport at 09:53 PM EST on November 8th. A total of around 93,630 customers lost power in Miami-Dade County. Overall wind impacts were mainly confined to trees and power lines, with several concentrated areas of downed trees and poles along the barrier island communities as well as in deep south Miami-Dade County.","A tropical wave, turned tropical depression, moving westward across the western Caribbean Sea abruptly formed into an intense Category 4 hurricane before making landfall over western Nicaragua on November 3rd, with a minimum central pressure of 923 mb just before landfall, and a minimum central pressure of 940 mb at landfall. Eta then weakened into a Tropical Depression as it moved across Central America and before it re-entered the western Caribbean Sea. Eta maintained Tropical Depression status for a few days before restrengthening into a Tropical Storm on November 7th, just west of the Cayman Islands. Tropical Storm Eta continued moving northward while intensifying into a strong Tropical Storm just before making landfall over Cuba early morning on November 8th. Tropical Storm Eta then began to move northwestward and towards FL on November 8th, with the center passing about 70 to 80 miles southwest of Miami, Florida and about 100 to 110 miles southeast of Naples, Florida. Strong Tropical Storm Eta made landfall on Lower Matecumbe Key in the Florida Keys with maximum winds estimated to be near 65 mph and a minimum central pressure of 991 mb. ||As Tropical Storm Eta continues to move westward into the Gulf of Mexico, it maintained Tropical Storm intensity. The lowest surface pressure recorded over South Florida was 1001.3 mb at Homestead Air Reserve with maximum sustained winds of 61 mph over land at Cache, located in west/central Miami-Dade County, during the early morning hours on November 9th. Recorded Tropical Storm force wind gusts were measured across South Florida ranging from 45 to 70 mph. Tropical Storm Eta then meandered offshore southwest Florida the next couple of days before making landfall yet again near Cedar Key, Florida on November 12th.||Although the effects from Tropical Storm Eta were generally minor for wind and more significant for rainfall/flooding for South Florida, wind gusts of tropical storm force were measured across much of Palm Beach, Broward, Miami-Dade, and Collier counties. Rainfall flooding impacts were significant across South Florida, with around 4 to almost 21 inches across portions of Broward County, around 4 to almost 14 inches across portions of Miami-Dade County, and around 4 to almost 7 inches across portions of Collier and Palm Beach County. Almost  294,000 customers lost power during the event, most of them split between Miami-Dade, Broward, and Palm Beach counties. A peak storm surge of 3.39 feet was observed at Naples Pier, 2.26 feet at Virginia Key, and 1.95 feet at Port Everglades.",152
930131,FAR SOUTH MIAMI-DADE COUNTY (ZONE), ,11/08/2020,1700,Tropical Storm, , ,0,0,0,0,FL,EST-5, ,153627,Z,174,MFL,0,0,Mesonet, , , , , , , , ,11/09/2020,600, , , , ,"As TS Eta moved westward across the Florida Keys, rain bands produced maximum sustained winds generally between 30-40 mph across inland Miami-Dade County. A rain band moved across inland Miami-Dade County during the early morning hours of November 9th, with peak wind gusts of 61 mph/53 knots measured by the RAWS mesonet site at Cache (LPIF1) at 12:23 AM EST on November 9th. Additional wind gusts recorded of 52 mph/45 knots measured by the ASOS at Tamiami Airport at 09:53 PM EST on November 8th. A total of around 93,630 customers lost power in Miami-Dade County. Overall wind impacts were mainly confined to trees and power lines, with several concentrated areas of downed trees and poles along the barrier island communities as well as in deep south Miami-Dade County.","A tropical wave, turned tropical depression, moving westward across the western Caribbean Sea abruptly formed into an intense Category 4 hurricane before making landfall over western Nicaragua on November 3rd, with a minimum central pressure of 923 mb just before landfall, and a minimum central pressure of 940 mb at landfall. Eta then weakened into a Tropical Depression as it moved across Central America and before it re-entered the western Caribbean Sea. Eta maintained Tropical Depression status for a few days before restrengthening into a Tropical Storm on November 7th, just west of the Cayman Islands. Tropical Storm Eta continued moving northward while intensifying into a strong Tropical Storm just before making landfall over Cuba early morning on November 8th. Tropical Storm Eta then began to move northwestward and towards FL on November 8th, with the center passing about 70 to 80 miles southwest of Miami, Florida and about 100 to 110 miles southeast of Naples, Florida. Strong Tropical Storm Eta made landfall on Lower Matecumbe Key in the Florida Keys with maximum winds estimated to be near 65 mph and a minimum central pressure of 991 mb. ||As Tropical Storm Eta continues to move westward into the Gulf of Mexico, it maintained Tropical Storm intensity. The lowest surface pressure recorded over South Florida was 1001.3 mb at Homestead Air Reserve with maximum sustained winds of 61 mph over land at Cache, located in west/central Miami-Dade County, during the early morning hours on November 9th. Recorded Tropical Storm force wind gusts were measured across South Florida ranging from 45 to 70 mph. Tropical Storm Eta then meandered offshore southwest Florida the next couple of days before making landfall yet again near Cedar Key, Florida on November 12th.||Although the effects from Tropical Storm Eta were generally minor for wind and more significant for rainfall/flooding for South Florida, wind gusts of tropical storm force were measured across much of Palm Beach, Broward, Miami-Dade, and Collier counties. Rainfall flooding impacts were significant across South Florida, with around 4 to almost 21 inches across portions of Broward County, around 4 to almost 14 inches across portions of Miami-Dade County, and around 4 to almost 7 inches across portions of Collier and Palm Beach County. Almost  294,000 customers lost power during the event, most of them split between Miami-Dade, Broward, and Palm Beach counties. A peak storm surge of 3.39 feet was observed at Naples Pier, 2.26 feet at Virginia Key, and 1.95 feet at Port Everglades.",153
924904,METROPOLITAN MIAMI-DADE (ZONE), ,11/08/2020,1700,Tropical Storm, , ,0,0,0,0,FL,EST-5, ,153627,Z,74,MFL,0,0,ASOS, , , , , , , , ,11/09/2020,600, , , , ,"As TS Eta moved westward across the Florida Keys, rain bands produced maximum sustained winds generally between 30-40 mph across metro Miami-Dade County. An earlier rain band moved across metro Miami-Dade County during the evening hours of November 8th, with peak wind gusts of 47 mph/41 knots measured by the ASOS at Homestead Air Reserve at 10:28 PM EST on November 8th. Additional wind gusts recorded of 49 mph/43 knots measured by the ASOS at Opa Locka Airport at 12:15 AM EST on November 9th, and 51 mph/44 knots measured by the ASOS at Miami International Airport at 11:33 PM EST on November 8th. A total of around 93,630 customers lost power in Miami-Dade County. Overall wind impacts were mainly confined to trees and power lines, with several concentrated areas of downed trees and poles along the barrier island communities as well as in deep south Miami-Dade County.","A tropical wave, turned tropical depression, moving westward across the western Caribbean Sea abruptly formed into an intense Category 4 hurricane before making landfall over western Nicaragua on November 3rd, with a minimum central pressure of 923 mb just before landfall, and a minimum central pressure of 940 mb at landfall. Eta then weakened into a Tropical Depression as it moved across Central America and before it re-entered the western Caribbean Sea. Eta maintained Tropical Depression status for a few days before restrengthening into a Tropical Storm on November 7th, just west of the Cayman Islands. Tropical Storm Eta continued moving northward while intensifying into a strong Tropical Storm just before making landfall over Cuba early morning on November 8th. Tropical Storm Eta then began to move northwestward and towards FL on November 8th, with the center passing about 70 to 80 miles southwest of Miami, Florida and about 100 to 110 miles southeast of Naples, Florida. Strong Tropical Storm Eta made landfall on Lower Matecumbe Key in the Florida Keys with maximum winds estimated to be near 65 mph and a minimum central pressure of 991 mb. ||As Tropical Storm Eta continues to move westward into the Gulf of Mexico, it maintained Tropical Storm intensity. The lowest surface pressure recorded over South Florida was 1001.3 mb at Homestead Air Reserve with maximum sustained winds of 61 mph over land at Cache, located in west/central Miami-Dade County, during the early morning hours on November 9th. Recorded Tropical Storm force wind gusts were measured across South Florida ranging from 45 to 70 mph. Tropical Storm Eta then meandered offshore southwest Florida the next couple of days before making landfall yet again near Cedar Key, Florida on November 12th.||Although the effects from Tropical Storm Eta were generally minor for wind and more significant for rainfall/flooding for South Florida, wind gusts of tropical storm force were measured across much of Palm Beach, Broward, Miami-Dade, and Collier counties. Rainfall flooding impacts were significant across South Florida, with around 4 to almost 21 inches across portions of Broward County, around 4 to almost 14 inches across portions of Miami-Dade County, and around 4 to almost 7 inches across portions of Collier and Palm Beach County. Almost  294,000 customers lost power during the event, most of them split between Miami-Dade, Broward, and Palm Beach counties. A peak storm surge of 3.39 feet was observed at Naples Pier, 2.26 feet at Virginia Key, and 1.95 feet at Port Everglades.",154
924903,COASTAL MIAMI-DADE COUNTY (ZONE), ,11/08/2020,1700,Tropical Storm, , ,0,0,0,0,FL,EST-5, ,153627,Z,173,MFL,0,0,Mesonet, , , , , , , , ,11/09/2020,600, , , , ,"As TS Eta moved westward across the Florida Keys, rain bands produced maximum sustained winds generally between 35-56 mph across coastal Miami-Dade County. An earlier rain band moved across coastal Miami-Dade County during the evening hours of November 8th, with peak wind gusts of 54 mph/47 knots at the WeatherFlow mesonet site at Morningside Park (XMSP) at 11:53 PM EST on November 8th. Additional wind gusts recorded of 55 mph/48 knots at the WeatherFlow site at Dinner Key Lighthouse (XDIN) at 05:13 PM EST on November 8th, and 62 mph/54 knots at the WeatherFlow site at Government Cut (XGVT) at 05:49 AM EST on November 9th. A total of around 93,630 customers lost power in Miami-Dade County. Overall wind impacts were mainly confined to trees and power lines, with several concentrated areas of downed trees and poles along the barrier island communities as well as in deep south Miami-Dade County.","A tropical wave, turned tropical depression, moving westward across the western Caribbean Sea abruptly formed into an intense Category 4 hurricane before making landfall over western Nicaragua on November 3rd, with a minimum central pressure of 923 mb just before landfall, and a minimum central pressure of 940 mb at landfall. Eta then weakened into a Tropical Depression as it moved across Central America and before it re-entered the western Caribbean Sea. Eta maintained Tropical Depression status for a few days before restrengthening into a Tropical Storm on November 7th, just west of the Cayman Islands. Tropical Storm Eta continued moving northward while intensifying into a strong Tropical Storm just before making landfall over Cuba early morning on November 8th. Tropical Storm Eta then began to move northwestward and towards FL on November 8th, with the center passing about 70 to 80 miles southwest of Miami, Florida and about 100 to 110 miles southeast of Naples, Florida. Strong Tropical Storm Eta made landfall on Lower Matecumbe Key in the Florida Keys with maximum winds estimated to be near 65 mph and a minimum central pressure of 991 mb. ||As Tropical Storm Eta continues to move westward into the Gulf of Mexico, it maintained Tropical Storm intensity. The lowest surface pressure recorded over South Florida was 1001.3 mb at Homestead Air Reserve with maximum sustained winds of 61 mph over land at Cache, located in west/central Miami-Dade County, during the early morning hours on November 9th. Recorded Tropical Storm force wind gusts were measured across South Florida ranging from 45 to 70 mph. Tropical Storm Eta then meandered offshore southwest Florida the next couple of days before making landfall yet again near Cedar Key, Florida on November 12th.||Although the effects from Tropical Storm Eta were generally minor for wind and more significant for rainfall/flooding for South Florida, wind gusts of tropical storm force were measured across much of Palm Beach, Broward, Miami-Dade, and Collier counties. Rainfall flooding impacts were significant across South Florida, with around 4 to almost 21 inches across portions of Broward County, around 4 to almost 14 inches across portions of Miami-Dade County, and around 4 to almost 7 inches across portions of Collier and Palm Beach County. Almost  294,000 customers lost power during the event, most of them split between Miami-Dade, Broward, and Palm Beach counties. A peak storm surge of 3.39 feet was observed at Naples Pier, 2.26 feet at Virginia Key, and 1.95 feet at Port Everglades.",155
930128,MIAMI-DADE CO.,PALM SPGS NORTH,11/09/2020,2000,Flood, , ,0,0,0,0,FL,EST-5, ,153627,C,86,MFL,0,0,NWS Storm Survey,Heavy Rain / Tropical System, , ,2,NNE,2,NW,PALM SPGS NORTH,11/13/2020,1900,25.9552,-80.3098,25.954,-80.341,"Flooding lingered across much of northern metro Miami-Dade County for as much as 4 days from rainfall associated with Tropical Storm Eta. Hardest hit neighborhoods were in Miami Lakes, Country Club, Hialeah, Miami Gardens, and Opa-Locka where streets remained flooded and some neighborhoods blocked off.","A tropical wave, turned tropical depression, moving westward across the western Caribbean Sea abruptly formed into an intense Category 4 hurricane before making landfall over western Nicaragua on November 3rd, with a minimum central pressure of 923 mb just before landfall, and a minimum central pressure of 940 mb at landfall. Eta then weakened into a Tropical Depression as it moved across Central America and before it re-entered the western Caribbean Sea. Eta maintained Tropical Depression status for a few days before restrengthening into a Tropical Storm on November 7th, just west of the Cayman Islands. Tropical Storm Eta continued moving northward while intensifying into a strong Tropical Storm just before making landfall over Cuba early morning on November 8th. Tropical Storm Eta then began to move northwestward and towards FL on November 8th, with the center passing about 70 to 80 miles southwest of Miami, Florida and about 100 to 110 miles southeast of Naples, Florida. Strong Tropical Storm Eta made landfall on Lower Matecumbe Key in the Florida Keys with maximum winds estimated to be near 65 mph and a minimum central pressure of 991 mb. ||As Tropical Storm Eta continues to move westward into the Gulf of Mexico, it maintained Tropical Storm intensity. The lowest surface pressure recorded over South Florida was 1001.3 mb at Homestead Air Reserve with maximum sustained winds of 61 mph over land at Cache, located in west/central Miami-Dade County, during the early morning hours on November 9th. Recorded Tropical Storm force wind gusts were measured across South Florida ranging from 45 to 70 mph. Tropical Storm Eta then meandered offshore southwest Florida the next couple of days before making landfall yet again near Cedar Key, Florida on November 12th.||Although the effects from Tropical Storm Eta were generally minor for wind and more significant for rainfall/flooding for South Florida, wind gusts of tropical storm force were measured across much of Palm Beach, Broward, Miami-Dade, and Collier counties. Rainfall flooding impacts were significant across South Florida, with around 4 to almost 21 inches across portions of Broward County, around 4 to almost 14 inches across portions of Miami-Dade County, and around 4 to almost 7 inches across portions of Collier and Palm Beach County. Almost  294,000 customers lost power during the event, most of them split between Miami-Dade, Broward, and Palm Beach counties. A peak storm surge of 3.39 feet was observed at Naples Pier, 2.26 feet at Virginia Key, and 1.95 feet at Port Everglades.",156
925081,MIAMI-DADE CO.,NORTH MIAMI,11/12/2020,1500,Flash Flood, , ,0,0,0,0,FL,EST-5, ,153660,C,86,MFL,0,0,Public,Heavy Rain, , ,1,NW,0,SW,NORTH MIAMI,11/12/2020,2000,25.8873,-80.1911,25.8753,-80.1855,"Several reports of flash flooding in Biscayne Park and North Miami were received. Roads were impassable in Biscayne Park with water entering crawlspaces and homes. Streets were also impassable at the intersection of Biscayne Boulevard and Sans Souci Boulevard in North Miami. Rain gauges in the area measured 3-4 inches of rain, most of it over the course of a couple of hours.","As Tropical Storm Eta continues to approach the FL coast in the NE Gulf of Mexico, bands of trailing showers and embedded thunderstorms spread across South Florida from the SSW to the NNE. Some of these bands contained heavy rain and gusty winds. With generally SSW steering flow in place, brief periods of training convection occurred. Due to super saturated antecedent conditions, minimal rain contributed to flooding across the east coast of South Florida.",157
929886,MIAMI-DADE CO.,INDIAN CREEK,11/12/2020,1830,Flash Flood, , ,0,0,0,0,FL,EST-5, ,153660,C,86,MFL,0,0,Newspaper,Heavy Rain, , ,0,SW,0,SSW,INDIAN CREEK,11/12/2020,2300,25.8691,-80.1312,25.8642,-80.132,"A Miami Herald reporter and members of the public posted videos of significant flooding in the Biscayne Point, Normandy Isles, and North Beach neighborhoods of Miami Beach.  Streets were impassable and several cars were stranded. Water also encroached on several homes. ||Rain gauges in the area measured between 3.6 and 4.7 inches of rain in 3 hours between 5:15 PM and 8:15 PM, with daily totals in the 4-6 inch range.","As Tropical Storm Eta continues to approach the FL coast in the NE Gulf of Mexico, bands of trailing showers and embedded thunderstorms spread across South Florida from the SSW to the NNE. Some of these bands contained heavy rain and gusty winds. With generally SSW steering flow in place, brief periods of training convection occurred. Due to super saturated antecedent conditions, minimal rain contributed to flooding across the east coast of South Florida.",158
936817,MIAMI-DADE CO.,LEMON CITY,02/16/2021,1500,Flash Flood, , ,0,0,0,0,FL,EST-5, ,155335,C,86,MFL,0,0,Broadcast Media,Heavy Rain, , ,2,SSW,2,NNE,MIAMI,02/16/2021,1800,25.794,-80.1862,25.7952,-80.192,"Several videos obtained from the media and public showed flash flooding on NE 23rd Street near Biscayne Blvd with water rising above the bottom line of several building doors, water covering the wheels of cars, and rising to knee-high level. Additional videos show street flooding near Margaret Pace Pack with an estimated two to three inches of water on the ground. Nearby rain gauges measured between 3 to 4 inches of rain in the area.","Veering southerly flow ahead of an approaching cold front helped to advect a rich plume of low-level moisture across South Florida. As showers and thunderstorms associated with the front pushed through the area and stalled, this translated into heavy rainfall and flooding across east coast metro. Also, lightning strikes from one storm struck and damaged the Broward Water Treatment Plant.",159
953561,MIAMI-DADE CO.,COCONUT GROVE,05/06/2021,1800,Flood, , ,0,0,0,0,FL,EST-5, ,157735,C,86,MFL,0,0,Public,Heavy Rain, , ,0,E,0,E,CORAL GABLES,05/06/2021,2000,25.7303,-80.2437,25.7493,-80.2438,"A member of the public sent videos of flooding near Dinner Key Marina and near 27th Ave and Coral Way due to multiple rounds of thunderstorms. Water exceeding curbs and halfway up car tires.","An upper-level trough east of the MS Valley, with its base over FL, and an embedded shortwave moving across South FL helped a late season cold front push through the region. This in combination with both the Atlantic and Gulf sea breezes developing and interacting with one another along/near the I-95 corridor allowed for ample surface convergence to occur. Environmental parameters were favorable for the development of strong to severe storms, which produced small hail, flooding, and damaging winds across the east coast metro areas of South Florida.",160
953559,MIAMI-DADE CO.,MIAMI,05/06/2021,1900,Flood, , ,0,0,0,0,FL,EST-5, ,157735,C,86,MFL,0,0,NWS Employee,Heavy Rain, , ,2,SW,1,SSW,MIAMI,05/06/2021,2100,25.75,-80.22,25.752,-80.2106,"An off-duty NWS employee reported about 3 inches of standing water in the right lane of US-1 and SW 32nd Rd.","An upper-level trough east of the MS Valley, with its base over FL, and an embedded shortwave moving across South FL helped a late season cold front push through the region. This in combination with both the Atlantic and Gulf sea breezes developing and interacting with one another along/near the I-95 corridor allowed for ample surface convergence to occur. Environmental parameters were favorable for the development of strong to severe storms, which produced small hail, flooding, and damaging winds across the east coast metro areas of South Florida.",161
953560,MIAMI-DADE CO.,MIAMI,05/06/2021,1900,Flood, , ,0,0,0,0,FL,EST-5, ,157735,C,86,MFL,0,0,NWS Employee,Heavy Rain, , ,1,SE,1,ESE,MIAMI,05/06/2021,2100,25.7651,-80.194,25.7642,-80.1895,"A member of the public reported street flooding in Brickell, near 14th St, in front of the Equinox. Water several inches high and blocking the left lane.","An upper-level trough east of the MS Valley, with its base over FL, and an embedded shortwave moving across South FL helped a late season cold front push through the region. This in combination with both the Atlantic and Gulf sea breezes developing and interacting with one another along/near the I-95 corridor allowed for ample surface convergence to occur. Environmental parameters were favorable for the development of strong to severe storms, which produced small hail, flooding, and damaging winds across the east coast metro areas of South Florida.",162
960039,MIAMI-DADE CO.,HIALEAH,06/15/2021,1430,Flood, , ,0,0,0,0,FL,EST-5, ,158786,C,86,MFL,0,0,Public,Heavy Rain, , ,2,SE,2,ENE,(MIA)MIAMI INTL,06/15/2021,1830,25.83,-80.25,25.809,-80.2472,"Reports and videos from the public on social media of flooded roads near NW 62nd Street east of I-95 in the Liberty City/Edison area of Miami and NW 40th Street and NW 31st Ave near Miami International Airport. Precipitation analyses indicate near 3 inches of rain fell in this area.","Southwesterly flow helped advect deep tropical moisture into South Florida. With a mid level trough in place, cooler air aloft allowed for strong thunderstorms to develop across the east coast in the afternoon and evening hours. A few storms produced damaging winds and Flooding across Broward and Miami-Dade Counties.",163
960040,MIAMI-DADE CO.,MIAMI BEACH,06/15/2021,1700,Flood, , ,0,0,0,0,FL,EST-5, ,158786,C,86,MFL,0,0,Social Media,Heavy Rain, , ,1,SW,1,NNW,MIAMI BEACH,06/15/2021,2000,25.79,-80.13,25.8116,-80.1249,"Multiple reports via social media of flooded streets across Miami Beach with water up to curb height and water halfway up to the tires of vehicles and encroaching on businesses. Precipitation estimates indicate that up to 2 inches of rain fell in the area.","Southwesterly flow helped advect deep tropical moisture into South Florida. With a mid level trough in place, cooler air aloft allowed for strong thunderstorms to develop across the east coast in the afternoon and evening hours. A few storms produced damaging winds and Flooding across Broward and Miami-Dade Counties.",164
960117,MIAMI-DADE CO.,CUTLER RIDGE,06/28/2021,800,Flood, , ,0,0,0,0,FL,EST-5, ,158805,C,86,MFL,0,0,Social Media,Heavy Rain, , ,1,WSW,3,NE,MIAMI NEW TAMIAMI AR,06/28/2021,1100,25.57,-80.35,25.6725,-80.3931,"Social media reports of several inches of water covering the roadway and curbside in Cutler Bay, as well as in West Kendall in the area of The Hammocks and The Crossings. Vehicles are staying close to the median in order to pass through several area roadways. Several CoCoRaHS rainfall observations measured 3.5 to 4.5 inches of rain in less than 2 hours in these areas.","A plume of deep tropical moisture associated with a mid-level trough advected westward across South Florida from the Bahamas. Weak steering flow allowed for several rounds of storms to move slowly across Miami-Dade, which resulted in flooding from heavy rainfall.",165
